#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
21069,Redmine,Defect,NA,Closed,Normal,Hard-coded label for hour,Fabrice ROBIN,Jean-Philippe Lang,2015-10-30T09:57:00Z,Issues,3.2.0,NA,NA,NA,0,2015-10-26T15:10:00Z,2015-10-30T09:57:00Z,NA,Fixed,3.1.1,"The commit r14273, which has been merged into the 3.1 branch, introduced an error as a ""h"" label is hard-coded in the function l_hours_short:

<pre>
""%.2f h"" % hours.to_f
</pre>

This label should be translated through i18n. Asian users will surely report this anomaly."
21071,Redmine,Defect,NA,Closed,Normal,find_referenced_issue_by_id fails with RangeError for large numbers,Ricardo S,Jean-Philippe Lang,2015-11-07T09:18:00Z,SCM,3.0.6,NA,NA,NA,0,2015-10-26T16:47:00Z,2015-11-07T09:18:00Z,NA,Fixed,NA,"When a commit message contains a large number like *#2010021810000121* it becomes impossible to open the repository view.

On the log we get the error:
<pre>
A RangeError occurred in repositories#show:

2010021810000121 is out of range for ActiveRecord::ConnectionAdapters::SQLServer::Type::Integer with limit 4

app/models/changeset.rb:203:in `find_referenced_issue_by_id'
app/models/changeset.rb:134:in `block (2 levels) in scan_comment_for_issue_ids'
app/models/changeset.rb:133:in `each'
app/models/changeset.rb:133:in `block in scan_comment_for_issue_ids'
app/models/changeset.rb:129:in `scan'
app/models/changeset.rb:129:in `scan_comment_for_issue_ids'
app/models/changeset.rb:102:in `scan_for_issues'
app/models/repository/git.rb:218:in `save_revision'
app/models/repository/git.rb:207:in `block (2 levels) in save_revisions'
app/models/repository/git.rb:204:in `block in save_revisions'
app/models/repository/git.rb:203:in `each'
app/models/repository/git.rb:203:in `save_revisions'
app/models/repository/git.rb:153:in `fetch_changesets'
app/controllers/repositories_controller.rb:114:in `show'
lib/redmine/sudo_mode.rb:63:in `sudo_mode'
</pre>

Our system is running with following versions (but it also affects the current redmine trunk):
<pre>
Environment:
  Redmine version                3.1.0.devel
  Ruby version                   2.2.3-p173 (2015-08-18) [i386-linux-gnu]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               SQLServer
SCM:
  Subversion                     1.8.8
  Mercurial                      2.8.2
  Cvs                            1.12.13
  Git                            1.9.1
  Filesystem     
</pre>"
21075,Redmine,Defect,NA,Closed,Normal,User without role in project is not shown as a selection option in Author filter (Issues tab),Deoren Moor,NA,2017-11-05T08:08:00Z,Issues filter,NA,NA,NA,NA,0,2015-10-26T19:00:00Z,2017-11-05T08:08:00Z,次のチケットと重複 #1875,Duplicate,3.1.1,"Scenario:

# User submits an issue
# Issue is moved from an area where they do have access to one where they do not
# Dev goes to search for all tickets authored by the user in a project where the author does not have permission (or even at the global level)
# User is not in the list of Authors that can be applied via a filter

Workaround:

# Add user to project as reporter
# User is now selectable in the Authors filter

All of our installations are at version 3.1.1, so I'm unsure when this first occurred."
21092,Redmine,Defect,NA,Closed,Normal,Custom Fields in Contact doesn't export in vcf,Somar Sherbatji,NA,2015-10-28T12:20:00Z,NA,NA,NA,NA,NA,0,2015-10-28T12:10:00Z,2015-10-28T12:20:00Z,NA,Invalid,3.1.1,"I have added a custom field (Mobile phone) to Contacts but when I export the contact to vcf it doesn't include the Mobile phone which is the custom field.

Is there anyway to include it ?"
21096,Redmine,Defect,NA,Closed,Normal,"Redmine throughs error like ""visibility is not included in the list"" while clicking issues, gantt tabs.",Eswaran Arumugam,NA,2015-10-29T11:46:00Z,NA,NA,NA,NA,NA,0,2015-10-29T08:34:00Z,2015-10-29T11:46:00Z,次のチケットと重複 #17147,Duplicate,3.0.0,I'm getting confused while accessing redmine. Please help me to solve this.
21100,Redmine,Defect,NA,Needs feedback,Normal,Fixing Keywords Ignore Duplicate Tracker Actions,Declan Lynch,NA,2015-11-08T22:44:00Z,SCM,NA,NA,NA,NA,0,2015-10-29T15:13:00Z,NA,NA,NA,2.5.3,"When you have duplicate tracker entries setup in the Fixing Keywords the duplicates are ignored.

For example if the following two Fixing Keywords are configured :

Feature --> Fixes, Closes --> Closed --> 100%
Feature --> Testing --> Testing --> 90%

When a commit status comes in with the keyword 'Fixes' then the associated issue is marked as closed and the done% is set to 100%.
If a commit status comes in with the keyword ""Testing' then nothing is applied to the associated issue.

Trigger Keywords should allow multiple configurations per tracker to allow the committer more control over the flow of the issue.  I would also suggest revisiting Feature #11698 to look at ability to set other fields ( assignee ) via the Trigger Keywords. It might also be better to move the Trigger Keywords UI over to the tracker configuration ( leaving the Referencing Keywords in the current admin UI location )."
21112,Redmine,Defect,NA,Needs feedback,Normal,Document can't be save as when it's name is full Chinese character.,peter Ge,NA,2015-11-02T10:34:00Z,Attachments,NA,NA,NA,NA,0,2015-10-30T09:15:00Z,NA,NA,NA,3.0.4,When I be here {{thumbnail(21.png)}}
21120,Redmine,Defect,NA,Closed,Normal,Internal Error when changing Tracker in filter with custom fields,Mike Sweetman,NA,2015-11-01T20:38:00Z,Issues,NA,NA,NA,NA,0,2015-11-01T01:17:00Z,2015-11-01T20:38:00Z,NA,Invalid,3.1.1,"I have several Trackers, each with unique custom fields. Redmine throws an error when:

1. I create a filter for a tracker
2. I select certain columns that are unique to that tracker
3. I then change the tracker to one that doesn't have the same columns available that I have previously selected
4. Redmine throws an internal error.

I would like it to re-set to default columns or remove the unavailable columns when I change the tracker to one that doesn't have the columns that are displayed."
21123,Redmine,Defect,NA,Closed,Normal,Extend a content_type field for Attachment,Ivan Zabrovskiy,NA,2015-12-29T04:33:00Z,Attachments,NA,NA,NA,NA,0,2015-11-01T14:22:00Z,2015-12-29T04:33:00Z,NA,NA,NA,"Now content_type field has 30 symbols limit. In case of using Attachment for custom models this limitation is very uncomfortable. For example, if I have a model into module, then full name of model always will be greater then 30 symbols. Moreover for this type of models Attachment will be saved without warnings or errors. But cuntent_type will be cuted and record become invalid.

Same thing can happens with disk_filename, which has 255 limit. But in this case situation can by fixed by moving of Redmine directory closer to root of file system."
21136,Redmine,Defect,NA,Closed,Normal,Issues API may disclose changeset messages that are not visible,Jan from Planio www.plan.io,Jean-Philippe Lang,2015-11-27T08:49:00Z,Issues,2.6.8,NA,NA,NA,0,2015-11-02T22:44:00Z,2015-11-08T10:10:00Z,NA,Fixed,NA,"The check to include related changesets in the single issue API view currently is done against the project of the issue.

An issue can have related changesets from other projects, where the current user might not have the permission to see changesets. This leads to changeset messages being leaked to users without the permission to see those.

The attached patch (created by Felix Sch?fer) uses the changesets passed by the controller instead of reimplementing logic in the view, thus sharing the same logic as the html view."
21139,Redmine,Defect,NA,Needs feedback,Normal,Error in journal_details,Сергей Бондарев,NA,2015-11-05T03:00:00Z,NA,NA,NA,NA,NA,0,2015-11-03T17:02:00Z,NA,NA,NA,NA,"i got Error 500 in one of issues

production.log:

<pre>
Started GET ""/issues/7815"" for 91.205.47.195 at 2015-11-03 18:08:47 +0300
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""7815""}
  Current user: s.bondarev (id=141)
  Rendered issues/_action_menu.html.erb (3.7ms)
  Rendered attachments/_links.html.erb (4.0ms)
  Rendered issue_relations/_form.html.erb (1.8ms)
  Rendered issues/_relations.html.erb (2.6ms)
  Rendered issues/_history.html.erb (53.1ms)
  Rendered issues/show.html.erb within layouts/base (92.8ms)
Completed 500 Internal Server Error in 157ms (ActiveRecord: 12.4ms)

ActionView::Template::Error (undefined method `project' for nil:NilClass):
     9:
    10:     <% if journal.details.any? %>
    11:     <ul class=""details"">
    12:       <% details_to_strings(journal.visible_details).each do |string| %>
    13:        <li><%= string %></li>
    14:       <% end %>
    15:     </ul>
  app/helpers/issues_helper.rb:345:in `block in details_to_strings'
  app/helpers/issues_helper.rb:331:in `each'
  app/helpers/issues_helper.rb:331:in `details_to_strings'
  app/views/issues/_history.html.erb:12:in `block in _app_views_issues__history_html_erb__756860947688524154_82188920'
  app/views/issues/_history.html.erb:2:in `each'
  app/views/issues/_history.html.erb:2:in `_app_views_issues__history_html_erb__756860947688524154_82188920'
  app/views/issues/show.html.erb:124:in `_app_views_issues_show_html_erb___3370798931249239145_33577620'
  app/controllers/issues_controller.rb:118:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:115:in `show'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'

</pre>

"
21141,Redmine,Defect,NA,Closed,Normal,Git tags and branches need to be UTF-8 encoded,Holger Just,NA,2015-11-03T20:12:00Z,SCM,NA,NA,NA,NA,0,2015-11-03T20:00:00Z,2015-11-03T20:12:00Z,次のチケットと重複 #16881,Duplicate,NA,"When shelling out and getting the list of git branches and tags to display in the repository navigation, the names are read in ASCII-8BIT encoding, i.e. binary strings without any encoding. This is basically correct as git itself doesn't enforce any kind of encoding for these things.

However, when rendering the navigation with branches or tags containing non-ASCII characters, ERB throws the following error in source:trunk/app/views/repositories/show.html.erb#L21

<pre>
Encoding::CompatibilityError: incompatible character encodings: ASCII-8BIT and UTF-8
</pre>

The reason for this exception is that in source:trunk/app/views/repositories/_navigation.html.erb#L18, the select box for branches is rendered. If a branch name (in ASCII-8BIT encoding) can't be converted to UTF-8 implicitly, the whole output_buffer containing the rendered HTML will be set to ASCII-8BIT encoding. When the buffer is then appended to the outer UTF-8 buffer, the error is thrown.

The solution is to force UTF-8 encoding to branch names, assuming they are stored in some UTF-8 like encoding. As we can't know the _actual_ encoding of the branches, this is probably a good enough bet. In any case, it avoids HTTP 500 errors and renders something, even if the encoding doesn't fully match...

The attached patch provides the forced encoding. Unfortunately, we can't use @scm_iconv@ with the branches as it returns a new string which would not be a @Branch@ instance anymore.

The patch was extracted from and developed by ""Planio"":https://plan.io/redmine-hosting/. The patch is created against the current trunk at r14793. The patched issue is present since about forever but only manifests itself only on Ruby >=1.9 and probably some kind-of-recent Rails, at least since Redmine 2.6."
21146,Redmine,Defect,NA,Closed,Normal,Roles Error,Ziqin Deng,NA,2017-06-10T09:50:00Z,NA,NA,NA,NA,NA,0,2015-11-04T06:46:00Z,2017-06-10T09:50:00Z,NA,NA,3.1.1,"It seems that all the actions associated with roles occured a error. Futhermore ,for users who are not Manager even cannot open projects!!!

The version was upgated from 2.6.7 ->3.0.1 ->3.1.1"
21175,Redmine,Defect,NA,Closed,Normal,Unused strings: label_(start|end)_to_(start|end),Go MAEDA,Jean-Philippe Lang,2015-11-09T19:06:00Z,Translations,3.2.0,NA,NA,NA,0,2015-11-08T08:08:00Z,2015-11-09T19:06:00Z,NA,Fixed,NA,"It seems that the following strings introduced in r506 are not used.

* label_end_to_start
* label_end_to_end
* label_start_to_start
* label_start_to_end"
21181,Redmine,Defect,NA,New,Normal,Markdown Formatter incorrectly parses lists,Sebastian Reuter,NA,2015-11-08T21:44:00Z,Text formatting,NA,NA,NA,NA,0,2015-11-08T21:44:00Z,NA,NA,NA,3.1.1,"Originally I wanted to raise a bug about the markdown formatter wrongly interpreting a list sub item as code, because it ignored the double identation instead of single identation for code in lists.

But while building a proper example to reproduce the behavior easily I found that the whole list parsing (for both ordered and unordered lists) is borked.

While I would like to be able to provide exact directions to what exactly is wrong here, the more I played around with this, the more confused I got.

What I can tell for almost certain is that blank lines are at the core of this issue. Normally items should be wrapped in <p> tags when seperated by blank lines, but here (at least for unordered list items in ordered list items) instead the current ordered list is interpreted as ended and a new ordered list started.

_I used the official syntax from https://daringfireball.net/projects/markdown/syntax#list as reference, which describes behavior conflicting with what Redmine produces currently._

*Example Markup*

<pre>
1.  this is a list item with two child items.
    -  first child

    -  second child wrongly interpreted as code
1.   another item in the same list.
-  text wrongly interpreted as ordered list item

1. last item of the ordered list
</pre>

*Expected Output (taken form Marxico)*

!correct.JPG!

*Output from Redmine's inbuilt Markup Parser*

!wrong.JPG!

"
21202,Redmine,Defect,NA,Closed,Normal,Left aligned sign in tabular is not worked since applying #6969,Takashi Ichihashi,NA,2015-11-11T08:40:00Z,Text formatting,NA,NA,NA,NA,0,2015-11-10T06:51:00Z,2015-11-11T08:40:00Z,関連している #6969,NA,3.1.1,"Since I pulled r14834 into my repository using 3.1 trunk, I got issue that just left align in tabular format is not work.

<pre>
|>. align right|       <--- right align is worked
|<. align left|          <--- not worked. just be rendered verbatim
|<>. align justify|        <--- not worked. just be rendered verbatim
</pre>"
21210,Redmine,Defect,NA,New,Normal,"Issues and Spent Time of closed subprojects are included on the overview page, but are not included on the issues, gantt or spent time details/report pages",Scott Cunningham,NA,2015-11-10T22:14:00Z,Projects,NA,NA,NA,NA,0,2015-11-10T22:14:00Z,NA,関連している #12066,NA,3.1.1,"If a project has closed subprojects, the overview page will show the total issues and spent time of all subprojects including the closed ones.  However, if I try to view issues, gantt or spent time, I will not see any of the tasks from the closed subprojects.  (See screenshots)

In our company, we use Redmine for many small projects that are closed when completed.  They become a subproject of a project named ""Closed"" for sorting reasons.  At the end of the year, I must summarize my departments hours for reporting reasons.  Right now, I cannot get any spent time reports unless I go into each subproject and generate a report, or reopen each subproject to generate a total report.

I am sure some users do not want to see closed subproject tasks.  I am also sure others, like me, would like to see tasks from multiple closed subproject.  Right now, Redmine's not working correctly, either way.  Maybe introducing a checkbox on the right sidebar to include tasks from closed subprojects would be the best solution.

In the meantime, if anyone can create a simple patch, or give me a hint where in the source code to dabble with, much appreciated!

Environment:
<pre>
  Redmine version                3.1.1.stable
  Ruby version                   2.0.0-p645 (2015-04-13) [i386-mingw32]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
</pre>

All plugins were removed for testing."
